model,increment,array,component,parameter,props_index,oti_direction,oti,reference,absolute_error,relative_error,judged_by,agrees,branch
m6_fcc,15,DSTATEV_DP,10,C44,3,9,1.621139375298954e-40,0.0,1.621139375298954e-40,,within_reference_resolution,True,inelastic
m6_fcc,15,DSTATEV_DP,10,a,7,10,-0.09985203498220864,-0.0998520351537524,1.7154376530381654e-10,1.7179796589991686e-09,relative,True,inelastic
m6_fcc,15,DSTATEV_DP,11,g0,4,1,-0.02559790679859886,-0.025597906836098,3.7499139210472876e-11,1.4649299042526335e-09,relative,True,inelastic
m6_fcc,15,DSTATEV_DP,11,h0,6,2,0.0006234921962231792,0.0006234921962453935,2.221432673227275e-14,3.5628876938709356e-11,within_reference_resolution,True,inelastic
m6_fcc,15,DSTATEV_DP,11,q,8,3,0.1212345937100626,0.12123459371166895,1.6063539387545234e-12,1.3249963476389415e-11,within_reference_resolution,True,inelastic
m6_fcc,15,DSTATEV_DP,11,gd0,9,4,8.04989382750482,8.049893851502787,2.399796805718779e-08,2.9811533543026474e-09,within_reference_resolution,True,inelastic
m6_fcc,15,DSTATEV_DP,11,m,10,5,0.6281390186110261,0.6281390187073965,9.637046716193254e-11,1.5342219523354336e-10,within_reference_resolution,True,inelastic
m6_fcc,15,DSTATEV_DP,11,gsat,5,6,0.006296513916931232,0.006296513938752052,2.1820820324258694e-11,3.465539906131536e-09,relative,True,inelastic
m6_fcc,15,DSTATEV_DP,11,C11,1,7,3.425486735108429e-06,3.4254871694273404e-06,4.3431891138479765e-13,1.2679040670802029e-07,relative,True,inelastic
m6_fcc,15,DSTATEV_DP,11,C12,2,8,-3.425486735108422e-06,-3.4254869603585967e-06,2.2525017485589384e-13,6.575712518033161e-08,relative,True,inelastic
m6_fcc,15,DSTATEV_DP,11,C44,3,9,8.299103140628026e-26,0.0,8.299103140628026e-26,,within_reference_resolution,True,inelastic
m6_fcc,15,DSTATEV_DP,11,a,7,10,-0.09628589087570116,-0.09628589104151986,1.658186921105198e-10,1.7221494272615332e-09,relative,True,inelastic
m6_fcc,15,DSTATEV_DP,12,g0,4,1,-0.02559790679859886,-0.025597906836089326,3.749046559309299e-11,1.4645910633691693e-09,relative,True,inelastic
m6_fcc,15,DSTATEV_DP,12,h0,6,2,0.000623492196223179,0.0006234921962449309,2.175191450570768e-14,3.488722815892746e-11,within_reference_resolution,True,inelastic
m6_fcc,15,DSTATEV_DP,12,q,8,3,0.1212345937100626,0.12123459371156982,1.5072249004433047e-12,1.243230050351103e-11,within_reference_resolution,True,inelastic
m6_fcc,15,DSTATEV_DP,12,gd0,9,4,8.049893827504818,8.049893851502787,2.399796983354463e-08,2.981153574971003e-09,within_reference_resolution,True,inelastic
m6_fcc,15,DSTATEV_DP,12,m,10,5,0.6281390186110262,0.6281390187073965,9.637035613963008e-11,1.5342201848556377e-10,within_reference_resolution,True,inelastic
m6_fcc,15,DSTATEV_DP,12,gsat,5,6,0.006296513916931232,0.0062965139387485825,2.181735087730674e-11,3.4649888953700767e-09,relative,True,inelastic
m6_fcc,15,DSTATEV_DP,12,C11,1,7,3.42548673510843e-06,3.4254871694273404e-06,4.343189105377647e-13,1.2679040646074657e-07,relative,True,inelastic
m6_fcc,15,DSTATEV_DP,12,C12,2,8,-3.425486735108424e-06,-3.425486960356303e-06,2.252478789730903e-13,6.575645494492296e-08,relative,True,inelastic
m6_fcc,15,DSTATEV_DP,12,C44,3,9,8.299103140627924e-26,0.0,8.299103140627924e-26,,within_reference_resolution,True,inelastic
m6_fcc,15,DSTATEV_DP,12,a,7,10,-0.09628589087570115,-0.09628589104145047,1.6574931704926854e-10,1.72142891607987e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,1,g0,4,1,-0.02849307806829112,-0.028493078106676603,3.838548229273542e-11,1.3471862235811156e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,1,h0,6,2,0.0007245993406848677,0.0007245993407183533,3.3485584097214804e-14,4.6212551151396115e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,1,q,8,3,0.1555389717103873,0.1555389717120984,1.7111034811279069e-12,1.100112378455959e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,1,gd0,9,4,8.34389823280689,8.343898255797066,2.299017687334981e-08,2.7553280455423808e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,1,m,10,5,0.651077182414579,0.6510771824674855,5.290645699318475e-11,8.125988503033874e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,1,gsat,5,6,0.007326466821965099,0.007326466847295404,2.533030556139959e-11,3.4573698467973523e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,1,C11,1,7,3.550594992683778e-06,3.5505954428938816e-06,4.5021010370801563e-13,1.2679847956462082e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,1,C12,2,8,-3.550594992683768e-06,-3.550595226166112e-06,2.334823436511409e-13,6.575864855855512e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,1,C44,3,9,1.979871782166107e-40,0.0,1.979871782166107e-40,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,1,a,7,10,-0.1120059931208768,-0.11200599331490091,1.9402410234015122e-10,1.7322653600746103e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,2,g0,4,1,-0.02747546813728073,-0.027475468174281356,3.700062478628752e-11,1.3466785916653556e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,2,h0,6,2,0.0006987207928032653,0.0006987207928345802,3.1314902927681576e-14,4.481747680735655e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,2,q,8,3,0.1358623763784127,0.13586237638044119,2.0284884882926235e-12,1.4930465242360104e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,2,gd0,9,4,8.045901867349503,8.045901890435525,2.308602198297649e-08,2.8692895212182162e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,2,m,10,5,0.6278244258997722,0.6278244259499965,5.0224380210295294e-11,7.999749314356151e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,2,gsat,5,6,0.0070648072926092,0.007064807317058025,2.4448824909040212e-11,3.4606499245928985e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,2,C11,1,7,3.423788028659356e-06,3.423788462787372e-06,4.341280159929914e-13,1.2679755794245518e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,2,C12,2,8,-3.423788028659348e-06,-3.4237882537998005e-06,2.251404523254889e-13,6.575770334968079e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,2,C44,3,9,-9.935754524753446e-26,0.0,9.935754524753446e-26,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,2,a,7,10,-0.1080057790808455,-0.10800577926822763,1.8738213758417999e-10,1.7349269534811156e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,3,g0,4,1,-0.02747546813728073,-0.027475468174272683,3.699195116890763e-11,1.346362905784657e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,3,h0,6,2,0.0006987207928032651,0.0006987207928336551,3.038997005433419e-14,4.3493725055881015e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,3,q,8,3,0.1358623763784126,0.13586237638044119,2.0285717550194704e-12,1.4931078117896843e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,3,gd0,9,4,8.045901867349503,8.045901890435525,2.308602198297649e-08,2.8692895212182162e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,3,m,10,5,0.6278244258997722,0.6278244259499965,5.0224380210295294e-11,7.999749314356151e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,3,gsat,5,6,0.0070648072926092,0.007064807317058025,2.4448824909040212e-11,3.4606499245928985e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,3,C11,1,7,3.423788028659357e-06,3.423788462787372e-06,4.341280151459585e-13,1.267975576950588e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,3,C12,2,8,-3.423788028659349e-06,-3.4237882537975067e-06,2.2513815771323478e-13,6.575703315283064e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,3,C44,3,9,-9.935754524753345e-26,0.0,9.935754524753345e-26,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,3,a,7,10,-0.1080057790808455,-0.10800577926815824,1.8731274864514091e-10,1.7342844976848713e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,4,g0,4,1,-0.02849307806829112,-0.028493078106676603,3.838548229273542e-11,1.3471862235811156e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,4,h0,6,2,0.0007245993406848677,0.0007245993407183533,3.3485584097214804e-14,4.6212551151396115e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,4,q,8,3,0.1555389717103873,0.1555389717120984,1.7111034811279069e-12,1.100112378455959e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,4,gd0,9,4,8.34389823280689,8.343898255797066,2.299017687334981e-08,2.7553280455423808e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,4,m,10,5,0.651077182414579,0.6510771824674855,5.290645699318475e-11,8.125988503033874e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,4,gsat,5,6,0.007326466821965099,0.007326466847295404,2.533030556139959e-11,3.4573698467973523e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,4,C11,1,7,3.550594992683778e-06,3.5505954428938816e-06,4.5021010370801563e-13,1.2679847956462082e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,4,C12,2,8,-3.550594992683768e-06,-3.550595226166112e-06,2.334823436511409e-13,6.575864855855512e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,4,C44,3,9,1.979871782166107e-40,0.0,1.979871782166107e-40,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,4,a,7,10,-0.1120059931208768,-0.11200599331490091,1.9402410234015122e-10,1.7322653600746103e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,5,g0,4,1,-0.02747546813728073,-0.027475468174281356,3.700062478628752e-11,1.3466785916653556e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,5,h0,6,2,0.0006987207928032653,0.0006987207928345802,3.1314902927681576e-14,4.481747680735655e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,5,q,8,3,0.1358623763784127,0.13586237638044119,2.0284884882926235e-12,1.4930465242360104e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,5,gd0,9,4,8.045901867349503,8.045901890435525,2.308602198297649e-08,2.8692895212182162e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,5,m,10,5,0.6278244258997722,0.6278244259499965,5.0224380210295294e-11,7.999749314356151e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,5,gsat,5,6,0.0070648072926092,0.007064807317058025,2.4448824909040212e-11,3.4606499245928985e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,5,C11,1,7,3.423788028659356e-06,3.423788462787372e-06,4.341280159929914e-13,1.2679755794245518e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,5,C12,2,8,-3.423788028659348e-06,-3.4237882537998005e-06,2.251404523254889e-13,6.575770334968079e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,5,C44,3,9,-9.935754524753448e-26,0.0,9.935754524753448e-26,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,5,a,7,10,-0.1080057790808455,-0.10800577926822763,1.8738213758417999e-10,1.7349269534811156e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,6,g0,4,1,-0.02747546813728073,-0.027475468174272683,3.699195116890763e-11,1.346362905784657e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,6,h0,6,2,0.0006987207928032651,0.0006987207928336551,3.038997005433419e-14,4.3493725055881015e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,6,q,8,3,0.1358623763784126,0.13586237638044119,2.0285717550194704e-12,1.4931078117896843e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,6,gd0,9,4,8.045901867349503,8.045901890435525,2.308602198297649e-08,2.8692895212182162e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,6,m,10,5,0.6278244258997723,0.6278244259499965,5.022426918799283e-11,7.999731630701634e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,6,gsat,5,6,0.0070648072926092,0.0070648073170614945,2.4452294355992166e-11,3.4611410132785825e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,6,C11,1,7,3.423788028659357e-06,3.423788462787372e-06,4.341280151459585e-13,1.267975576950588e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,6,C12,2,8,-3.423788028659349e-06,-3.4237882537975067e-06,2.2513815771323478e-13,6.575703315283064e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,6,C44,3,9,-9.935754524753345e-26,0.0,9.935754524753345e-26,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,6,a,7,10,-0.1080057790808455,-0.10800577926808885,1.8724335970610184e-10,1.7336420418886264e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,7,g0,4,1,-0.02849307806829112,-0.028493078106676603,3.838548229273542e-11,1.3471862235811156e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,7,h0,6,2,0.0007245993406848677,0.0007245993407183533,3.3485584097214804e-14,4.6212551151396115e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,7,q,8,3,0.1555389717103873,0.1555389717120984,1.7111034811279069e-12,1.100112378455959e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,7,gd0,9,4,8.34389823280689,8.343898255797066,2.299017687334981e-08,2.7553280455423808e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,7,m,10,5,0.651077182414579,0.6510771824674855,5.290645699318475e-11,8.125988503033874e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,7,gsat,5,6,0.007326466821965099,0.007326466847295404,2.533030556139959e-11,3.4573698467973523e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,7,C11,1,7,3.550594992683778e-06,3.5505954428938816e-06,4.5021010370801563e-13,1.2679847956462082e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,7,C12,2,8,-3.550594992683768e-06,-3.550595226166112e-06,2.334823436511409e-13,6.575864855855512e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,7,C44,3,9,1.979871782166107e-40,0.0,1.979871782166107e-40,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,7,a,7,10,-0.1120059931208768,-0.11200599331490091,1.9402410234015122e-10,1.7322653600746103e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,8,g0,4,1,-0.02747546813728073,-0.027475468174281356,3.700062478628752e-11,1.3466785916653556e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,8,h0,6,2,0.0006987207928032653,0.0006987207928345802,3.1314902927681576e-14,4.481747680735655e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,8,q,8,3,0.1358623763784127,0.13586237638044119,2.0284884882926235e-12,1.4930465242360104e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,8,gd0,9,4,8.045901867349503,8.045901890435525,2.308602198297649e-08,2.8692895212182162e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,8,m,10,5,0.6278244258997722,0.627824425947221,4.74488226487324e-11,7.55765795144792e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,8,gsat,5,6,0.0070648072926092,0.0070648073170614945,2.4452294355992166e-11,3.4611410132785825e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,8,C11,1,7,3.423788028659356e-06,3.423788462787372e-06,4.341280159929914e-13,1.2679755794245518e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,8,C12,2,8,-3.423788028659348e-06,-3.4237882537998005e-06,2.251404523254889e-13,6.575770334968079e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,8,C44,3,9,9.935754524753489e-26,0.0,9.935754524753489e-26,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,8,a,7,10,-0.1080057790808455,-0.10800577926822763,1.8738213758417999e-10,1.7349269534811156e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,9,g0,4,1,-0.02747546813728073,-0.027475468174272683,3.699195116890763e-11,1.346362905784657e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,9,h0,6,2,0.0006987207928032651,0.0006987207928341176,3.085249070111651e-14,4.4155678516413004e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,9,q,8,3,0.1358623763784126,0.13586237638044119,2.0285717550194704e-12,1.4931078117896843e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,9,gd0,9,4,8.045901867349503,8.045901890435525,2.308602198297649e-08,2.8692895212182162e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,9,m,10,5,0.6278244258997723,0.627824425947221,4.744871162642994e-11,7.557640267793402e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,9,gsat,5,6,0.0070648072926092,0.0070648073170614945,2.4452294355992166e-11,3.4611410132785825e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,9,C11,1,7,3.423788028659357e-06,3.423788462787372e-06,4.341280151459585e-13,1.267975576950588e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,9,C12,2,8,-3.423788028659349e-06,-3.4237882537975067e-06,2.2513815771323478e-13,6.575703315283064e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,9,C44,3,9,9.935754524753386e-26,0.0,9.935754524753386e-26,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,9,a,7,10,-0.1080057790808455,-0.10800577926815824,1.8731274864514091e-10,1.7342844976848713e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,10,g0,4,1,-0.02849307806829112,-0.028493078106676603,3.838548229273542e-11,1.3471862235811156e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,10,h0,6,2,0.0007245993406848677,0.0007245993407183533,3.3485584097214804e-14,4.6212551151396115e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,10,q,8,3,0.1555389717103873,0.1555389717120984,1.7111034811279069e-12,1.100112378455959e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,10,gd0,9,4,8.34389823280689,8.343898255797066,2.299017687334981e-08,2.7553280455423808e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,10,m,10,5,0.651077182414579,0.6510771824674855,5.290645699318475e-11,8.125988503033874e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,10,gsat,5,6,0.007326466821965099,0.007326466847295404,2.533030556139959e-11,3.4573698467973523e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,10,C11,1,7,3.550594992683778e-06,3.5505954428938816e-06,4.5021010370801563e-13,1.2679847956462082e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,10,C12,2,8,-3.550594992683768e-06,-3.550595226166112e-06,2.334823436511409e-13,6.575864855855512e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,10,C44,3,9,1.979871782166107e-40,0.0,1.979871782166107e-40,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,10,a,7,10,-0.1120059931208768,-0.11200599331490091,1.9402410234015122e-10,1.7322653600746103e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,11,g0,4,1,-0.02747546813728073,-0.027475468174281356,3.700062478628752e-11,1.3466785916653556e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,11,h0,6,2,0.0006987207928032653,0.0006987207928341176,3.085227386068201e-14,4.415536817723787e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,11,q,8,3,0.1358623763784127,0.13586237638044119,2.0284884882926235e-12,1.4930465242360104e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,11,gd0,9,4,8.045901867349503,8.045901890435525,2.308602198297649e-08,2.8692895212182162e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,11,m,10,5,0.6278244258997723,0.6278244259499965,5.022426918799283e-11,7.999731630701634e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,11,gsat,5,6,0.0070648072926092,0.0070648073170614945,2.4452294355992166e-11,3.4611410132785825e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,11,C11,1,7,3.423788028659356e-06,3.423788462786546e-06,4.341271897123514e-13,1.2679731660729555e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,11,C12,2,8,-3.423788028659348e-06,-3.4237882537998005e-06,2.251404523254889e-13,6.575770334968079e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,11,C44,3,9,9.935754524753484e-26,0.0,9.935754524753484e-26,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,11,a,7,10,-0.1080057790808455,-0.10800577926822763,1.8738213758417999e-10,1.7349269534811156e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,12,g0,4,1,-0.02747546813728073,-0.027475468174272683,3.699195116890763e-11,1.346362905784657e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,12,h0,6,2,0.0006987207928032651,0.0006987207928336551,3.038997005433419e-14,4.3493725055881015e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,12,q,8,3,0.1358623763784126,0.13586237638034207,1.9294565944960596e-12,1.4201551937341446e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,12,gd0,9,4,8.045901867349503,8.045901890574303,2.3224799861054635e-08,2.886537789910447e-09,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,12,m,10,5,0.6278244258997723,0.6278244259499965,5.022426918799283e-11,7.999731630701634e-11,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,12,gsat,5,6,0.0070648072926092,0.007064807317058025,2.4448824909040212e-11,3.4606499245928985e-09,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,12,C11,1,7,3.423788028659357e-06,3.423788462786546e-06,4.3412718886531843e-13,1.2679731635989914e-07,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,12,C12,2,8,-3.423788028659349e-06,-3.4237882537975067e-06,2.2513815771323478e-13,6.575703315283064e-08,relative,True,inelastic
m6_fcc,16,DSTATEV_DP,12,C44,3,9,9.935754524753381e-26,0.0,9.935754524753381e-26,,within_reference_resolution,True,inelastic
m6_fcc,16,DSTATEV_DP,12,a,7,10,-0.1080057790808455,-0.10800577926815824,1.8731274864514091e-10,1.7342844976848713e-09,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,1,g0,4,1,-0.0304346123608005,-0.030434612398730007,3.792950675762796e-11,1.2462621918986788e-09,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,1,h0,6,2,0.0008023140975159687,0.0008023140975551197,3.915108254953781e-14,4.879769988941032e-11,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,1,q,8,3,0.1722369268280174,0.17223692682872113,7.037426197342711e-13,4.085898608920834e-12,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,1,gd0,9,4,8.339735480452187,8.33973550232181,2.1869622557346702e-08,2.6223400671709703e-09,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,1,m,10,5,0.6507491603479933,0.6507491604162974,6.830402909940858e-11,1.0496214709783584e-10,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,1,gsat,5,6,0.008122093646291179,0.008122093674275965,2.7984786363233205e-11,3.4455138644689267e-09,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,1,C11,1,7,3.548823608703051e-06,3.5488240587095405e-06,4.500064896929899e-13,1.268043955542349e-07,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,1,C12,2,8,-3.548823608703042e-06,-3.548823842089042e-06,2.333860000061378e-13,6.576432372838021e-08,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,1,C44,3,9,2.180761930011713e-40,0.0,2.180761930011713e-40,,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,1,a,7,10,-0.1241363086866764,-0.12413630890190097,2.15224574273698e-10,1.733776170546361e-09,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,2,g0,4,1,-0.02934766191934336,-0.029347661955909238,3.6565878797079066e-11,1.2459554308624036e-09,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,2,h0,6,2,0.0007736600226046843,0.0007736600226399918,3.5307477427859446e-14,4.5636941802134606e-11,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,2,q,8,3,0.1504338932842442,0.15043389328583562,1.591421439073315e-12,1.057887557326922e-11,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,2,gd0,9,4,8.041887784721755,8.04188780664794,2.1926185311826885e-08,2.726497290064317e-09,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,2,m,10,5,0.6275081189069929,0.6275081189693887,6.239586625156335e-11,9.943435688775074e-11,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,2,gsat,5,6,0.00783201887320935,0.00783201890021401,2.7004660660412405e-11,3.4479820598587295e-09,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,2,C11,1,7,3.422079908392226e-06,3.4220803423226906e-06,4.3393046461628567e-13,1.2680312009324751e-07,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,2,C12,2,8,-3.42207990839222e-06,-3.422080133438622e-06,2.250464020221905e-13,6.576304272455954e-08,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,2,C44,3,9,-2.802940043179188e-26,0.0,2.802940043179188e-26,,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,2,a,7,10,-0.1197028690907236,-0.11970286929834095,2.0761735386454205e-10,1.7344392417786393e-09,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,3,g0,4,1,-0.02934766191934336,-0.029347661955900564,3.655720517969918e-11,1.2456598837287986e-09,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,3,h0,6,2,0.0007736600226046841,0.0007736600226390665,3.4382436134294814e-14,4.4441272817757004e-11,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,3,q,8,3,0.1504338932842441,0.15043389328583562,1.591504705800162e-12,1.057942908368518e-11,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,3,gd0,9,4,8.041887784721755,8.04188780664794,2.1926185311826885e-08,2.726497290064317e-09,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,3,m,10,5,0.6275081189069929,0.6275081189693887,6.239586625156335e-11,9.943435688775074e-11,within_reference_resolution,True,inelastic
m6_fcc,17,DSTATEV_DP,3,gsat,5,6,0.00783201887320935,0.00783201890021401,2.7004660660412405e-11,3.4479820598587295e-09,relative,True,inelastic
m6_fcc,17,DSTATEV_DP,3,C11,1,7,3.422079908392227e-06,3.4220803423226906e-06,4.339304637692527e-13,1.2680311984572763e-07,relative,True,inelastic
