model,increment,array,component,parameter,props_index,oti_direction,oti,reference,absolute_error,relative_error,judged_by,agrees,branch,branch_crossing
m3_j2,18,DSIGMA_DP,3,nu,2,2,1575.525469674955,1575.525505111841,3.5436886037132354e-05,2.249210560042112e-08,relative,True,inelastic,False
m3_j2,18,DSIGMA_DP,3,SIGY0,3,3,-0.3306045340050377,-0.3306045340059427,9.049982985231964e-13,2.7374043772398138e-12,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,3,H,4,4,-5.517015208522359e-05,-5.517015210898535e-05,2.3761761059216263e-14,4.3069957487658035e-10,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,4,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,4,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,4,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,4,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,5,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,5,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,5,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,5,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,6,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,6,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,6,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,18,DSIGMA_DP,6,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,1,E,1,1,0.001589842585131559,0.001589842585198247,6.66879745869764e-14,4.194627518966645e-11,relative,True,inelastic,False
m3_j2,19,DSIGMA_DP,1,nu,2,2,1661.448505478747,1661.4485428846137,3.740586680578417e-05,2.2514008613736514e-08,relative,True,inelastic,False
m3_j2,19,DSIGMA_DP,1,SIGY0,3,3,0.6612090680100753,0.6612090680096117,4.636291350834654e-13,7.011838728695805e-13,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,1,H,4,4,0.0001540600473323225,0.0001540600473504128,1.809029271868101e-14,1.1742364766079984e-10,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,2,E,1,1,0.001580078707434219,0.0015800787074042653,2.9953687100126025e-14,1.89570854665421e-11,relative,True,inelastic,False
m3_j2,19,DSIGMA_DP,2,nu,2,2,1663.025747260625,1663.0257846661796,3.740555462172779e-05,2.2492468226664466e-08,relative,True,inelastic,False
m3_j2,19,DSIGMA_DP,2,SIGY0,3,3,-0.3306045340050376,-0.33060453400480583,2.3175905639050143e-13,7.010159648540466e-13,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,2,H,4,4,-7.703002366616127e-05,-7.70300236752064e-05,9.045119254286194e-15,1.1742329578431042e-10,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,3,E,1,1,0.001580078707434219,0.0015800787074042653,2.9953687100126025e-14,1.89570854665421e-11,relative,True,inelastic,False
m3_j2,19,DSIGMA_DP,3,nu,2,2,1663.025747260625,1663.0257846661796,3.740555462172779e-05,2.2492468226664466e-08,relative,True,inelastic,False
m3_j2,19,DSIGMA_DP,3,SIGY0,3,3,-0.3306045340050376,-0.33060453400480583,2.3175905639050143e-13,7.010159648540466e-13,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,3,H,4,4,-7.703002366616127e-05,-7.70300236752064e-05,9.045119254286194e-15,1.1742329578431042e-10,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,4,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,4,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,4,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,4,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,5,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,5,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,5,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,5,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,6,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,6,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,6,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,19,DSIGMA_DP,6,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,1,E,1,1,0.001673179355239865,0.0016731793553070755,6.721056003411441e-14,4.016936966197469e-11,relative,True,inelastic,False
m3_j2,20,DSIGMA_DP,1,nu,2,2,1748.947950307406,1748.9479896804974,3.9373091340166866e-05,2.251244266409526e-08,relative,True,inelastic,False
m3_j2,20,DSIGMA_DP,1,SIGY0,3,3,0.6612090680100754,0.6612090680096117,4.637401573859279e-13,7.013517808851144e-13,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,1,H,4,4,0.0001977797904941974,0.00019777979048285488,1.1342516552728665e-14,5.7349219174705944e-11,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,2,E,1,1,0.001663410322380066,0.0016634103223509555,2.91103946503668e-14,1.7500429244195184e-11,relative,True,inelastic,False
m3_j2,20,DSIGMA_DP,2,nu,2,2,1750.526024846296,1750.526064220518,3.9374222069454845e-05,2.2492793951621378e-08,relative,True,inelastic,False
m3_j2,20,DSIGMA_DP,2,SIGY0,3,3,-0.3306045340050377,-0.33060453400480583,2.3187007869296394e-13,7.013517808851144e-13,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,2,H,4,4,-9.888989524709871e-05,-9.888989524142744e-05,5.671271828891489e-15,5.73493562213387e-11,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,3,E,1,1,0.001663410322380066,0.0016634103223509555,2.91103946503668e-14,1.7500429244195184e-11,relative,True,inelastic,False
m3_j2,20,DSIGMA_DP,3,nu,2,2,1750.526024846296,1750.526064220518,3.9374222069454845e-05,2.2492793951621378e-08,relative,True,inelastic,False
m3_j2,20,DSIGMA_DP,3,SIGY0,3,3,-0.3306045340050377,-0.33060453400480583,2.3187007869296394e-13,7.013517808851144e-13,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,3,H,4,4,-9.888989524709871e-05,-9.888989524142744e-05,5.671271828891489e-15,5.73493562213387e-11,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,4,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,4,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,4,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,4,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,5,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,5,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,5,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,5,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,6,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,6,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,6,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,20,DSIGMA_DP,6,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic,False
m3_j2,1,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,1,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,1,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,1,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,2,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,2,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,2,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,2,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,3,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,3,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,3,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,3,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,4,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,4,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,4,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,4,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,5,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,5,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,5,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,5,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,6,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,6,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,6,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,6,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,7,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,7,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,7,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,7,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,8,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,8,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,8,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,8,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,9,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,9,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,9,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,9,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,10,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,10,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,10,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,10,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,11,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,11,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,11,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,11,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,12,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,12,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,12,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,12,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,13,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,13,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,13,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,13,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,14,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,14,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,14,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,14,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,15,DSTATEV_DP,1,E,1,1,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,15,DSTATEV_DP,1,nu,2,2,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,15,DSTATEV_DP,1,SIGY0,3,3,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,15,DSTATEV_DP,1,H,4,4,0.0,0.0,0.0,,within_reference_resolution,True,elastic,False
m3_j2,16,DSTATEV_DP,1,E,1,1,4.874206104981312e-09,4.874206152916022e-09,4.793470952458658e-17,9.834362359891028e-09,within_reference_resolution,True,inelastic,False
m3_j2,16,DSTATEV_DP,1,nu,2,2,-0.0007873717554200568,-0.0007873717554207812,7.243554714375655e-16,9.19966288415389e-13,within_reference_resolution,True,inelastic,False
m3_j2,16,DSTATEV_DP,1,SIGY0,3,3,-4.093198992443325e-06,-4.093198992444257e-06,9.317362419797304e-19,2.276303311174577e-13,within_reference_resolution,True,inelastic,False
m3_j2,16,DSTATEV_DP,1,H,4,4,-1.417669676224072e-10,-1.4176696763127522e-10,8.868022401422014e-21,6.255351687063693e-11,within_reference_resolution,True,inelastic,False
m3_j2,17,DSTATEV_DP,1,E,1,1,4.876783686210811e-09,4.876783734175266e-09,4.7964454939413985e-17,9.835263885763732e-09,within_reference_resolution,True,inelastic,False
m3_j2,17,DSTATEV_DP,1,nu,2,2,-0.00078778813392636,-0.0007877881339279978,1.637795801756603e-15,2.0789800343784996e-12,within_reference_resolution,True,inelastic,False
m3_j2,17,DSTATEV_DP,1,SIGY0,3,3,-4.093198992443326e-06,-4.09319899243477e-06,8.555879800215688e-18,2.090267249657063e-12,within_reference_resolution,True,inelastic,False
m3_j2,17,DSTATEV_DP,1,H,4,4,-4.124129967197304e-10,-4.1241299617570575e-10,5.44024643058456e-19,1.3191258473985578e-09,within_reference_resolution,True,inelastic,False
m3_j2,18,DSTATEV_DP,1,E,1,1,4.879361267440309e-09,4.879361315427894e-09,4.7987585390882805e-17,9.834808756455977e-09,within_reference_resolution,True,inelastic,False
m3_j2,18,DSTATEV_DP,1,nu,2,2,-0.0007882045124326632,-0.0007882045124369084,4.245193606366993e-15,5.385903708216588e-12,within_reference_resolution,True,inelastic,False
m3_j2,18,DSTATEV_DP,1,SIGY0,3,3,-4.093198992443325e-06,-4.093198992441817e-06,1.5077186461126546e-18,3.6834726308119654e-13,within_reference_resolution,True,inelastic,False
m3_j2,18,DSTATEV_DP,1,H,4,4,-6.830590258170541e-10,-6.830590241102726e-10,1.706781521679919e-18,2.4987321174815155e-09,within_reference_resolution,True,inelastic,False
m3_j2,19,DSTATEV_DP,1,E,1,1,4.881938848669807e-09,4.881938896675682e-09,4.800587435422635e-17,9.833362393559571e-09,within_reference_resolution,True,inelastic,False
m3_j2,19,DSTATEV_DP,1,nu,2,2,-0.0007886208909389665,-0.000788620890944012,5.045551650095792e-15,6.397943179080708e-12,within_reference_resolution,True,inelastic,False
m3_j2,19,DSTATEV_DP,1,SIGY0,3,3,-4.093198992443326e-06,-4.093198992429891e-06,1.3434789576400458e-17,3.282222438060607e-12,within_reference_resolution,True,inelastic,False
m3_j2,19,DSTATEV_DP,1,H,4,4,-9.53705054914378e-10,-9.53705052959635e-10,1.9547429723631024e-18,2.0496305081921758e-09,within_reference_resolution,True,inelastic,False
m3_j2,20,DSTATEV_DP,1,E,1,1,4.884516429899309e-09,4.8845164779363776e-09,4.803706816230634e-17,9.834559547355884e-09,within_reference_resolution,True,inelastic,False
m3_j2,20,DSTATEV_DP,1,nu,2,2,-0.0007890372694452704,-0.0007890372694529226,7.652190513185442e-15,9.698135702120982e-12,within_reference_resolution,True,inelastic,False
m3_j2,20,DSTATEV_DP,1,SIGY0,3,3,-4.093198992443328e-06,-4.093198992434228e-06,9.100521985300203e-18,2.2233275250290525e-12,within_reference_resolution,True,inelastic,False
m3_j2,20,DSTATEV_DP,1,H,4,4,-1.224351084011699e-09,-1.2243510820800479e-09,1.931651191587919e-18,1.577693865640434e-09,within_reference_resolution,True,inelastic,False
